possession_status,availability_starts_from,floor_no,commercial,developer,approved_authority_name,units_available,price,price_english,flooring_type,electricity_status,maintenance_type,maintenance_charges,booking_amount,landmark,covered_area,project_name,sqft_price,carpet_area,area_name,property_uniqueness,unit_of_carpet_area,society,ownership_type,furnished_type,bathroom,parking,facing,amenities_facing,transaction_type,floor_data,type_of_property,city,bedroom,data_referred_from,floors,water_status,luxury_flat,covered_area_1,carpet_area_unit,isprimelocationproperty,tenants_preference,location,property,covarea_unit,isluxuryserviceprovided,property_lifespan,balconies,rera,power_back_up,lift,rain_water_harvesting,club_house,swimming_pool,gymnasium,park,parking_1,security,water_storage,private_terrace_garden,vaastu_compliant,service_goods_lift,air_conditioned,visitor_parking,intercom_facility,maintenance_staff,waste_disposal,laundry_service,internet_wi_fi_connectivity,dth_television_facility,ro_water_system,banquet_hall,bar_lounge,cafeteria_food_court,conference_room,piped_gas,jogging_and_strolling_track,outdoor_tennis_courts,mansion,downtown,skyline_view,wrap_around_balcony,island_kitchen_layout,full_glass_wall,house_help_accommodation,concierge_services,garden_view,marble_flooring,well_furnished,modular_kitchen,helipad,private_pool,private_jaccuzi,mini_cinema_theatre,golf_course,infinity_swimming_pool,pool_with_temperature_control,sea_facing,skydeck,earth_quake_resistant,theme_based_architectures,health_club_with_steam_jaccuzi,large_clubhouse,large_open_space,fingerprint_access,grand_entrance_lobby,private_garage,fireplace,wine_cellar,sky_villa,water_front,hilltop,smart_home,barbeque_space,kids_play_area,library,puja_room,study,servant_room,store,aerobics_room,canopy_walk,coffee_lounge_restaurants,dance_studio,event_space_amphitheatre,flower_gardens,guest_accommodation,indoor_squash_badminton_courts,kids_play_area,kids_play_pool_with_water_slides,library_and_business_centre,meditation_area,multipurpose_courts,recreational_pool,rentable_communipfty_space,retail_boulevard_retail_shops,cycling_jogging_track,fire_fighting_equipment,aesthetically_designed_landscape_garden,possession_by,nri_pref,land_area_covered_area,land_area_unit,pantry_type,price_per_sqft
5,6,31,0,59,6,4.0,4600000.0,198,41,1,0,1500.0,100000.0,89,780.0,6,5897.0,610.0,11,1,1,0,1,2,2.0,0,2,1,1,233,0,3,1.0,2,7.0,2,0,780.0,1,1,0,13,0,1,0.0,2,4.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1500.0,12850.0,,7540.983606557377
6,5,30,0,59,5,25.0,4800000.0,202,9,1,0,1800.0,51000.0,81,705.0,85,6808.0,423.0,11,1,1,1,1,2,1.0,1,0,5,0,217,0,3,1.0,0,22.0,2,0,705.0,1,1,0,13,0,1,0.0,5,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,11347.517730496455
6,20,3,0,59,6,4.0,4100000.0,184,41,1,0,1500.0,100000.0,89,660.0,85,6212.0,445.0,11,1,1,1,1,2,1.0,0,0,5,0,42,0,3,1.0,0,22.0,2,0,660.0,1,1,0,13,0,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1500.0,12850.0,,9213.483146067416
6,5,4,0,59,5,4.0,3050000.0,146,44,1,0,1550.0,30000.0,235,610.0,85,5000.0,385.0,11,1,1,1,1,2,2.0,0,0,1,0,53,0,3,1.0,0,23.0,2,0,610.0,1,1,0,13,0,1,0.0,5,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,7922.077922077922
6,21,10,0,59,5,0.0,2900000.0,125,41,1,2,3.0,51000.0,32,650.0,85,4462.0,423.0,11,1,1,1,1,2,2.0,0,0,1,0,102,0,3,1.0,0,23.0,2,0,650.0,1,1,0,13,0,1,0.0,5,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,6855.791962174941
6,6,12,0,35,5,4.0,2999000.0,145,41,1,2,3.0,100000.0,89,550.0,53,5452.0,417.0,11,1,1,1,1,2,1.0,0,0,0,0,124,0,3,1.0,0,23.0,2,0,550.0,1,1,0,13,0,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,7191.846522781774
6,20,2,0,104,5,10.0,9000000.0,267,41,1,2,3.0,500000.0,159,1165.0,74,7725.0,718.0,11,1,1,1,1,2,2.0,0,0,5,0,36,0,3,2.0,0,32.0,2,0,1165.0,1,1,0,13,1,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,12534.818941504178
6,5,3,0,35,5,102.0,6590000.0,230,41,1,0,900.0,21000.0,1,1300.0,53,5069.0,890.0,11,1,1,1,1,2,3.0,1,7,4,0,43,0,3,3.0,0,23.0,2,0,1300.0,1,1,0,13,2,1,0.0,5,3.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,7404.494382022472
6,5,29,0,49,5,79.0,2550000.0,118,41,1,0,1200.0,100000.0,223,540.0,72,4722.0,371.0,5,1,1,1,1,2,2.0,1,0,10,0,197,0,3,1.0,0,19.0,2,0,540.0,1,1,0,5,0,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,6873.315363881402
6,5,3,0,35,5,102.0,2940000.0,126,41,1,0,900.0,21000.0,1,550.0,53,5345.0,390.0,11,1,1,1,1,2,2.0,1,7,4,0,43,0,3,1.0,0,23.0,2,0,550.0,1,1,0,13,0,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,7538.461538461538
5,6,22,0,75,2,3.0,2616000.0,120,41,1,0,1200.0,51000.0,136,576.0,108,4542.0,376.0,11,14,1,1,1,2,1.0,1,2,0,0,169,0,3,1.0,0,7.0,2,0,576.0,1,1,0,13,0,1,0.0,5,2.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1500.0,12850.0,,6957.446808510638
6,21,3,1,35,5,45.0,3000000.0,145,6,1,0,1500.0,51000.0,284,550.0,53,5454.0,385.0,11,1,1,1,1,2,2.0,1,0,4,0,43,0,3,1.0,0,23.0,2,0,550.0,1,1,0,13,0,1,0.0,5,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,7792.207792207792
5,6,11,0,59,2,1.0,2900000.0,125,41,1,0,700.0,100000.0,52,630.0,51,4603.0,450.0,11,1,1,0,1,2,1.0,0,0,5,1,117,0,3,1.0,2,3.0,2,0,630.0,1,1,0,13,0,1,0.0,1,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1500.0,12850.0,,6444.444444444444
5,6,34,0,59,2,1.0,4200000.0,187,41,1,0,800.0,500000.0,70,700.0,85,6000.0,650.0,20,1,1,0,1,2,2.0,0,0,5,1,264,0,3,2.0,2,3.0,2,0,700.0,1,1,0,24,1,1,0.0,0,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1500.0,12850.0,,6461.538461538462
6,5,32,0,59,5,3.0,2995000.0,145,41,1,0,1300.0,54000.0,89,600.0,85,4991.0,400.0,11,1,1,1,1,2,2.0,2,0,1,0,241,0,3,1.0,0,18.0,2,0,600.0,1,1,0,13,0,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,7487.5
5,6,22,0,41,5,2.0,7000000.0,239,41,1,0,2200.0,100000.0,147,791.0,64,8849.0,650.0,11,19,1,0,1,1,2.0,2,0,0,1,169,0,3,2.0,0,7.0,2,0,791.0,1,1,0,13,1,1,0.0,1,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,10769.23076923077
6,4,6,0,59,5,4.0,4119000.0,185,41,1,0,0.0,51000.0,306,705.0,85,5842.0,495.0,11,1,1,1,1,2,2.0,2,2,10,0,67,0,3,1.0,0,20.0,2,0,705.0,1,1,0,13,0,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,8321.212121212122
6,21,6,0,35,5,10.0,5500000.0,218,17,1,0,0.0,100000.0,262,550.0,53,14473.0,550.0,5,1,1,1,1,2,3.0,0,2,4,0,70,0,3,2.0,0,23.0,2,0,550.0,1,1,0,5,1,1,0.0,5,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,10000.0
6,21,33,0,35,5,10.0,3200000.0,151,17,1,1,72000.0,54000.0,262,385.0,53,8311.0,385.0,5,1,1,1,1,2,2.0,0,2,4,0,256,0,3,1.0,0,23.0,2,0,385.0,1,1,0,5,0,1,0.0,5,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,8311.688311688311
6,6,29,0,35,5,2.0,4200000.0,187,41,1,0,1500.0,51000.0,83,890.0,53,7636.0,572.0,11,1,1,1,1,2,2.0,0,2,0,0,209,0,3,2.0,0,7.0,0,0,890.0,1,1,0,13,1,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,7342.657342657342
6,6,29,0,35,5,2.0,2990000.0,127,41,1,0,1500.0,51000.0,83,550.0,53,5436.0,385.0,11,1,1,1,1,2,2.0,0,2,0,0,201,0,3,1.0,0,23.0,0,0,550.0,1,1,0,13,0,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,7766.233766233766
5,6,1,0,78,5,50.0,3400000.0,155,0,1,0,1000.0,51000.0,229,650.0,123,5230.0,450.0,11,1,1,1,1,1,2.0,0,0,0,0,15,0,3,1.0,0,18.0,2,0,650.0,1,1,0,13,0,1,0.0,5,3.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,7555.555555555556
6,30,32,0,35,1,4.0,3640000.0,163,41,1,0,1200.0,51000.0,88,642.0,53,5669.0,444.0,11,1,1,1,1,2,1.0,2,2,0,0,244,0,3,1.0,0,23.0,2,0,642.0,1,1,0,13,0,1,0.0,5,1.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,8198.198198198199
6,30,1,0,35,1,4.0,3153000.0,148,41,1,0,1400.0,51000.0,88,876.0,53,3607.0,605.0,11,1,1,1,1,2,2.0,2,0,0,0,19,0,3,2.0,0,23.0,2,0,876.0,1,1,0,13,1,1,0.0,5,2.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,5211.570247933884
5,6,6,0,22,5,2.0,5400000.0,217,41,1,0,2500.0,100000.0,190,710.0,57,7605.0,460.0,5,1,1,0,1,1,2.0,0,0,1,1,75,0,3,1.0,0,29.0,2,0,710.0,1,1,0,5,0,1,0.0,5,3.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,1500.0,12850.0,,11739.130434782608
